numTokens,NVnum,NVscore,PVnum,PVscore,NAnum,NAscore,PAnum,PAscore
265,5,-1.9950400000000001,92,48.43000000000001,5,-1.97802,92,49.146
98,3,-1.25874,35,16.19,3,-1.26096,35,16.926
583,10,-4.625,169,77.17000000000002,10,-4.423259999999999,169,79.49700000000001
214,4,-1.1780799999999998,71,34.669,4,-1.2350599999999998,71,35.63900000000002
210,3,-1.8847800000000001,80,42.964999999999996,3,-1.81744,80,42.501000000000005
77,4,-1.6502000000000001,22,11.486,4,-1.65242,22,11.537000000000003
705,16,-6.586860000000001,225,116.88100000000001,16,-6.54134,225,117.33800000000005
214,7,-2.37318,70,35.032999999999994,7,-2.56854,70,35.519
17,0,0.0,7,2.672,0,0.0,7,3.025
103,0,0.0,35,21.388,0,0.0,35,21.03
169,10,-4.10782,49,26.980000000000008,9,-4.141039999999999,49,26.924999999999997
169,10,-4.10782,49,26.980000000000008,9,-4.141039999999999,49,26.924999999999997
